ENSG00000232023	AC009410.1
ENSG00000232028	AC007391.2
ENSG00000232043	RP4-530I15.9
ENSG00000232044	LINC01105
ENSG00000232046	AC007392.3
ENSG00000232057	AC093390.1
ENSG00000232058	AC005772.2
ENSG00000232063	RP11-307E17.8
ENSG00000232073	RP1-302D9.3
ENSG00000232079	AL035610.1
ENSG00000232080	XXbac-BPG254F23.7
ENSG00000232084	LINC01104
ENSG00000232085	RP11-261C10.4
ENSG00000232093	RP11-307C12.11
ENSG00000232098	CTD-2619J13.14
ENSG00000232104	RFX3-AS1
ENSG00000232117	LINC00384
ENSG00000232120	RP11-349P19.1
ENSG00000232124	AP001057.1
ENSG00000232160	RAP2C-AS1
ENSG00000232162	USP12-AS1
ENSG00000232164	AC092669.3
ENSG00000232188	RP11-312J18.6
ENSG00000232190	RP11-134D3.1
ENSG00000232193	AL157359.4
ENSG00000232194	RP1-313L4.3
ENSG00000232227	AC013401.2
ENSG00000232229	LINC00865
ENSG00000232233	RP11-573D15.2
ENSG00000232259	RP11-4C20.3
ENSG00000232265	XXyac-YX155B6.5
ENSG00000232283	RP11-240L7.4
ENSG00000232284	GNG12-AS1
ENSG00000232294	RP4-715N11.2
ENSG00000232295	RP11-154D6.1
ENSG00000232299	RP1-105O18.1
ENSG00000232300	FAM215B
ENSG00000232301	RP11-132A1.3
ENSG00000232307	DAOA-AS1
ENSG00000232310	RP11-557H15.4
ENSG00000232325	AC093627.7
ENSG00000232328	AC011286.1
ENSG00000232335	RP11-435D7.3
ENSG00000232342	RP11-46O21.2
ENSG00000232347	RP11-488L18.8
ENSG00000232353	RP11-655G22.1
ENSG00000232354	VIPR1-AS1
ENSG00000232363	RP1-102D24.5
ENSG00000232386	RP11-66B24.2
ENSG00000232395	RP3-399L15.1
ENSG00000232401	LINC00112
ENSG00000232406	RP11-234K24.3
ENSG00000232416	BPESC1
ENSG00000232445	RP11-132A1.4
ENSG00000232451	AC016768.1
ENSG00000232453	RP4-794H19.1
ENSG00000232455	LARS2-AS1
ENSG00000232458	LINC01450
ENSG00000232465	RP5-1022J11.2
ENSG00000232474	NCKAP5-IT1
ENSG00000232490	OSBPL10-AS1
ENSG00000232494	RP11-403N16.2
ENSG00000232500	AP005273.1
ENSG00000232504	ST3GAL5-AS1
ENSG00000232520	AC012507.3
ENSG00000232536	RP11-74C1.4
ENSG00000232539	LINC00945
ENSG00000232545	KB-318B8.7
ENSG00000232560	C21orf37
ENSG00000232564	RP4-591N18.2
ENSG00000232586	KIAA1614-AS1
ENSG00000232590	RP11-128I7.1
ENSG00000232597	AC013727.1
ENSG00000232606	LINC01412
ENSG00000232611	RP11-1114A5.4
ENSG00000232613	AC007386.4
ENSG00000232618	RP11-439L18.1
ENSG00000232624	LINC01517
ENSG00000232628	RP11-365O16.3
ENSG00000232633	CTD-2201G3.1
ENSG00000232642	AC008073.7
ENSG00000232655	CTA-397C4.2
ENSG00000232667	AC004862.6
ENSG00000232671	RP11-126K1.2
ENSG00000232677	LINC00665
ENSG00000232682	RP11-388P9.2
ENSG00000232685	LINC00442
ENSG00000232688	AC007403.1
ENSG00000232692	AP001596.6
ENSG00000232693	AC012370.2
ENSG00000232710	RP4-669P10.16
ENSG00000232712	KIZ-AS1
ENSG00000232719	RP11-13J8.1
ENSG00000232721	RP11-403I13.5
ENSG00000232729	AC083884.8
ENSG00000232732	AC073043.1
ENSG00000232739	RP11-25G10.2
ENSG00000232746	RP11-767C1.1
ENSG00000232748	RP11-196G11.6
ENSG00000232756	RP5-1185I7.1
ENSG00000232759	AC002480.3
ENSG00000232762	RP4-784A16.4
ENSG00000232774	FLJ22447
ENSG00000232788	AC078883.3
ENSG00000232807	RP11-536K7.3
ENSG00000232808	TTTY20
ENSG00000232811	RP11-96K19.2
ENSG00000232817	RP11-73B2.4
ENSG00000232821	AC003986.6
ENSG00000232825	RP5-896L10.1
ENSG00000232827	LINC01189
ENSG00000232832	LMLN-AS1
ENSG00000232837	AF064858.7
ENSG00000232855	AF131217.1
ENSG00000232860	SMG7-AS1
ENSG00000232884	AF127936.3
ENSG00000232885	GPC5-AS2
ENSG00000232892	RP11-267N12.1
ENSG00000232896	RP11-410K21.2
ENSG00000232900	RP4-697P8.3
ENSG00000232903	LINC01166
ENSG00000232907	DLGAP4-AS1
ENSG00000232909	RP3-510O8.4
ENSG00000232912	RP5-1115A15.1
ENSG00000232913	PLCE1-AS2
ENSG00000232920	LINC01400
ENSG00000232930	AC083864.3
ENSG00000232931	LINC00342
ENSG00000232934	RP11-324O2.3
ENSG00000232935	RP11-223P11.2
ENSG00000232936	RP11-80H5.2
ENSG00000232940	HCG25
ENSG00000232949	AC002480.4
ENSG00000232956	SNHG15
ENSG00000232973	CYP1B1-AS1
ENSG00000232977	LINC00327
ENSG00000232987	LINC01219
ENSG00000232991	GACAT1
ENSG00000232995	RGS5
ENSG00000232998	VPS13A-AS1
ENSG00000233002	AC005324.6
ENSG00000233005	AC067959.1
ENSG00000233006	AC034220.3
ENSG00000233008	RP11-475O6.1
ENSG00000233009	NALCN-AS1
ENSG00000233016	SNHG7
ENSG00000233017	RP5-908M14.5
ENSG00000233030	RP11-196G18.3
ENSG00000233033	CASK-AS1
ENSG00000233038	AC011899.9
ENSG00000233044	RP1-137K2.2
ENSG00000233047	RP11-24P14.1
ENSG00000233048	RP5-1069C8.2
ENSG00000233058	LINC00884
ENSG00000233060	AC016700.2
ENSG00000233061	TTLL7-IT1
ENSG00000233067	PTCHD1-AS
ENSG00000233070	ZFY-AS1
ENSG00000233077	LINC01271
ENSG00000233079	RP11-90C4.3
ENSG00000233085	XXyac-YX65C7_A.3
ENSG00000233086	RP11-375O18.2
ENSG00000233101	HOXB-AS3
ENSG00000233103	RP11-524P6.1
ENSG00000233110	RP11-301L8.2
ENSG00000233117	LINC00702
ENSG00000233123	LINC01007
ENSG00000233124	LINC00456
ENSG00000233145	RP11-364B14.1
ENSG00000233154	RP4-655J12.4
ENSG00000233175	CTD-2020K17.3
ENSG00000233178	RP11-88I18.2
ENSG00000233183	RP3-468B3.2
ENSG00000233184	RP11-421L21.3
ENSG00000233200	RP11-324I22.2
ENSG00000233208	LINC00642
ENSG00000233214	AC002511.2
ENSG00000233221	AC133785.1
ENSG00000233222	RP11-216N14.9
ENSG00000233230	AC079807.2
ENSG00000233234	RP11-740P5.2
ENSG00000233236	AP001171.1
ENSG00000233237	LINC00472
ENSG00000233242	RP11-220I1.2
ENSG00000233251	AC007743.1
ENSG00000233288	RP11-760D2.5
ENSG00000233290	RP11-147G16.1
ENSG00000233293	RP11-410N8.3
ENSG00000233296	AC092159.2
ENSG00000233304	LINC01346
ENSG00000233316	DSCR10
ENSG00000233332	RP4-799P18.2
ENSG00000233334	FAM53B-AS1
ENSG00000233338	TLR8-AS1
ENSG00000233349	LINC00333
ENSG00000233351	RP1-69D17.3
ENSG00000233355	CHRM3-AS2
ENSG00000233358	RP1-209A6.1
ENSG00000233360	Z83844.1
ENSG00000233363	AC006019.4
ENSG00000233365	RP4-655C5.4
ENSG00000233372	RP5-893G23.1
ENSG00000233379	RP11-318G21.4
ENSG00000233392	AC104809.4
ENSG00000233393	AP000688.29
ENSG00000233395	LINC00841
ENSG00000233397	AC008063.3
ENSG00000233399	RP11-111I12.1
ENSG00000233410	LINC01222
ENSG00000233421	RP5-875O13.1
ENSG00000233429	HOTAIRM1
ENSG00000233451	RP11-301N24.3
ENSG00000233452	STXBP5-AS1
ENSG00000233470	RP11-524K22.1
ENSG00000233478	RP1-187B23.1
ENSG00000233485	RP3-467K16.2
ENSG00000233492	RP5-984P4.4
ENSG00000233508	RP1-269M15.3
ENSG00000233515	LINC01518
ENSG00000233516	RP11-388N2.1
ENSG00000233517	AC005162.5
ENSG00000233521	RP5-1172A22.1
ENSG00000233522	FAM224A
ENSG00000233527	ZNF529-AS1
ENSG00000233528	LINC00430
ENSG00000233532	LINC00460
ENSG00000233534	RP1-38C16.2
ENSG00000233536	RP11-867G2.5
ENSG00000233539	AC011294.3
ENSG00000233542	RP11-547D24.1
ENSG00000233547	RP11-57H14.2
ENSG00000233553	AC108462.1
ENSG00000233559	AC016831.7
ENSG00000233569	RP11-500B12.1
ENSG00000233570	LINC00690
ENSG00000233589	RP4-694A7.2
ENSG00000233593	RP4-665J23.1
ENSG00000233602	ERI3-IT1
ENSG00000233605	AC073628.1
ENSG00000233610	LINC00462
ENSG00000233627	C4A-AS1
ENSG00000233633	AC093326.3
ENSG00000233639	LINC01158
ENSG00000233642	GPR158-AS1
ENSG00000233645	RP11-431K24.4
ENSG00000233651	RP11-111F5.8
ENSG00000233672	RNASEH2B-AS1
ENSG00000233682	RP11-13P5.2
ENSG00000233684	AC079779.6
ENSG00000233693	RP11-506O24.1
ENSG00000233694	AC007365.1
ENSG00000233695	GAS6-AS1
ENSG00000233705	SLC26A4-AS1
ENSG00000233718	MYCNOS
ENSG00000233721	RP11-205K6.1
ENSG00000233723	LINC01122
ENSG00000233725	LINC00284
ENSG00000233735	RP11-567G24.3
ENSG00000233746	LINC00656
ENSG00000233754	AP001628.7
ENSG00000233755	RP4-799D16.1
ENSG00000233756	DSCAM-IT1
ENSG00000233760	AC004947.2
ENSG00000233766	AC098617.1
ENSG00000233775	RP4-811H24.9
ENSG00000233783	AP001442.2
ENSG00000233791	LINC01136
ENSG00000233806	LINC01237
ENSG00000233817	RP11-168K11.3
ENSG00000233818	AP000695.4
ENSG00000233821	ENOX1-AS1
ENSG00000233823	RP3-443C4.2
ENSG00000233828	CTC-242N15.1
ENSG00000233834	AC005083.1
ENSG00000233842	AC062031.1
ENSG00000233850	AC103563.8
ENSG00000233858	AC026904.1
ENSG00000233862	AC016907.3
ENSG00000233871	DLG5-AS1
ENSG00000233885	YEATS2-AS1
ENSG00000233891	AC007131.2
ENSG00000233896	RP4-684O24.5
ENSG00000233901	LINC01503
ENSG00000233907	FLJ31662
ENSG00000233919	RP11-372H2.1
ENSG00000233922	AL133493.2
ENSG00000233926	RP11-154D17.1
ENSG00000233930	KRTAP5-AS1
ENSG00000233937	CTC-338M12.4
ENSG00000233941	RP11-404H14.1
ENSG00000233942	AC004012.1
ENSG00000233960	RP11-153N17.1
ENSG00000233967	RP11-250B2.3
ENSG00000233968	RP11-354E11.2
ENSG00000233970	AC092159.3
ENSG00000233973	LINC01360
ENSG00000233977	RP11-310H4.2
ENSG00000233993	RP11-379J5.5
ENSG00000234015	RP11-125M16.1
ENSG00000234022	AC008278.2
ENSG00000234026	RP11-310E22.4
ENSG00000234028	AC062029.1
ENSG00000234034	AP000959.2
ENSG00000234056	LINC00463
ENSG00000234072	AC074117.10
ENSG00000234089	RP11-1217F2.15
ENSG00000234104	RP5-1177M21.1
ENSG00000234111	RP11-364P22.1
ENSG00000234117	RP11-259P20.1
ENSG00000234129	RP11-120D5.1
ENSG00000234141	AC009473.1
ENSG00000234155	RP11-30P6.6
ENSG00000234156	RP11-64P14.7
ENSG00000234160	RP11-613M10.6
ENSG00000234162	AC009505.4
ENSG00000234166	ARHGEF19-AS1
ENSG00000234173	RP11-257I14.1
ENSG00000234174	AC016683.5
ENSG00000234177	LINC01114
ENSG00000234191	RP11-157D23.2
ENSG00000234193	AC097461.4
ENSG00000234197	ETV5-AS1
ENSG00000234210	AC006372.4
ENSG00000234225	RP4-704D21.2
ENSG00000234230	ZFX-AS1
ENSG00000234233	KCNH1-IT1
ENSG00000234244	RP11-139J15.5
ENSG00000234255	AC012370.3
ENSG00000234264	DEPDC1-AS1
ENSG00000234265	RP11-157E14.1
ENSG00000234277	CTD-2090I13.1
ENSG00000234281	LANCL1-AS1
ENSG00000234292	RP11-213H15.1
ENSG00000234293	BACH1-IT3
ENSG00000234296	RP13-16H11.7
ENSG00000234300	LINC00229
ENSG00000234306	RP11-271F18.1
ENSG00000234308	AC093381.2
ENSG00000234311	RP11-432J24.3
ENSG00000234323	RP11-308N19.1
ENSG00000234327	AC012146.7
ENSG00000234336	JAZF1-AS1
ENSG00000234350	AC007405.4
ENSG00000234352	MIR490
ENSG00000234361	RP11-52J3.3
ENSG00000234377	RNF219-AS1
ENSG00000234380	LINC01426
ENSG00000234387	RP11-340I6.1
ENSG00000234389	AC007278.3
ENSG00000234390	USP27X-AS1
ENSG00000234394	RP11-561O23.5
ENSG00000234423	LINC01250
ENSG00000234425	RP11-528G1.2
ENSG00000234428	RP11-666F17.1
ENSG00000234432	RP11-1275H24.1
ENSG00000234445	FGF14-AS1
ENSG00000234455	AC067960.1
ENSG00000234456	MAGI2-AS3
ENSG00000234471	AC147651.1
ENSG00000234474	MIR3663HG
ENSG00000234476	RP11-496N12.6
ENSG00000234492	RPL34-AS1
ENSG00000234494	AC003665.1
ENSG00000234497	ERICH3-AS1
ENSG00000234503	KB-1592A4.14
ENSG00000234504	RP11-285G1.2
ENSG00000234506	LINC01506
ENSG00000234520	AC018464.3
ENSG00000234527	PCDH9-AS1
ENSG00000234535	RP11-37L2.1
ENSG00000234546	RP3-510D11.2
ENSG00000234548	RP11-78H24.1
ENSG00000234556	LINC00701
ENSG00000234572	AC007880.1
ENSG00000234578	RP4-784A16.1
ENSG00000234579	AC009305.1
ENSG00000234580	RP11-733D4.1
ENSG00000234593	RP4-704D23.1
ENSG00000234595	AC013733.3
ENSG00000234597	AC010096.1
ENSG00000234601	CHRM3-AS1
ENSG00000234608	MAPKAPK5-AS1
ENSG00000234613	RP5-1158E12.1
ENSG00000234630	LL22NC03-2H8.4
ENSG00000234636	MED14OS
ENSG00000234646	RP4-753D10.3
ENSG00000234647	RP11-503C24.4
ENSG00000234653	AC079117.1
ENSG00000234660	LINC00440
ENSG00000234661	CHL1-AS1
ENSG00000234663	AC104820.2
ENSG00000234665	RP11-262H14.3
ENSG00000234677	RP11-285A18.2
ENSG00000234678	RP11-465N4.4
ENSG00000234684	SDCBP2-AS1
ENSG00000234686	AC010971.1
ENSG00000234690	AC073283.4
ENSG00000234693	RP4-530I15.6
ENSG00000234715	CTB-107G13.1
ENSG00000234717	TMEM212-AS1
ENSG00000234721	AC125421.1
ENSG00000234722	LINC01287
ENSG00000234736	FAM170B-AS1
ENSG00000234754	C1orf140
ENSG00000234756	RP11-120C12.3
ENSG00000234763	RP11-203H2.2
ENSG00000234767	LINC01052
ENSG00000234768	RP11-503C24.1
ENSG00000234771	SLC25A25-AS1
ENSG00000234781	LINC01103
ENSG00000234791	AC108448.3
ENSG00000234793	AC114730.7
ENSG00000234796	AC113607.3
ENSG00000234807	LINC01135
ENSG00000234810	RP11-466L17.1
ENSG00000234817	RP3-400B16.1
ENSG00000234826	AC003084.2
ENSG00000234840	LINC01239
ENSG00000234848	CTD-3105H18.7
ENSG00000234859	AC003958.2
ENSG00000234862	RP5-1097P24.1
ENSG00000234864	AL022344.5
ENSG00000234869	RP3-439F8.1
ENSG00000234880	LINC00163
ENSG00000234883	MIR155HG
ENSG00000234899	SOX9-AS1
ENSG00000234900	RP1-278O22.2
ENSG00000234902	AC007879.2
ENSG00000234912	SNHG20
ENSG00000234913	XXbac-B476C20.13
ENSG00000234915	RP11-384C4.7
ENSG00000234917	RP5-994D16.3
ENSG00000234918	RP11-20F24.2
ENSG00000234919	AC064834.3
ENSG00000234928	AP000344.3
ENSG00000234940	AC023128.1
ENSG00000234944	RP11-124O11.1
ENSG00000234945	GTF3C2-AS1
ENSG00000234948	LINC01524
ENSG00000234949	AC104667.3
ENSG00000234953	RP5-837I24.2
ENSG00000234961	RP11-124N14.3
ENSG00000234962	LINC00700
ENSG00000234973	RP11-272J7.4
ENSG00000234977	AC074389.7
ENSG00000234986	XX-C2158C12.1
ENSG00000234997	AC016745.3
ENSG00000235016	SEMA3F-AS1
ENSG00000235020	RP11-109I13.2
ENSG00000235023	AP001626.2
ENSG00000235024	AC097468.7
ENSG00000235027	AC068580.6
ENSG00000235033	RP11-61I13.3
ENSG00000235049	LINC00940
ENSG00000235050	MLIP-AS1
ENSG00000235054	RP5-1166F10.1
ENSG00000235056	AC010983.1
ENSG00000235059	AC008175.1
ENSG00000235066	AC009303.1
ENSG00000235070	AC068138.1
ENSG00000235072	AC012074.2
ENSG00000235092	ID2-AS1
ENSG00000235097	LINC00330
ENSG00000235099	RP1-23E21.2
ENSG00000235100	RP11-80H5.9
ENSG00000235120	BSN-AS1
ENSG00000235121	RP11-90L20.2
ENSG00000235123	DSCAM-AS1
ENSG00000235138	RP11-374P20.4
ENSG00000235139	AC003984.1
ENSG00000235140	RP11-135D11.2
ENSG00000235142	RP1-60O19.1
ENSG00000235143	RP1-65J11.5
ENSG00000235146	RP5-857K21.2
ENSG00000235151	AC114730.2
ENSG00000235154	CTA-280A3__B.2
ENSG00000235158	AC087430.1
ENSG00000235159	RP6-109B7.4
ENSG00000235180	LINC00601
ENSG00000235189	RP4-537K23.4
ENSG00000235192	AC009495.2
ENSG00000235200	RP4-763G1.2
ENSG00000235204	RP11-121A14.2
ENSG00000235209	CTA-150C2.13
ENSG00000235214	FAM83C-AS1
ENSG00000235221	LINC00401
ENSG00000235257	ITGA9-AS1
ENSG00000235262	KDM5C-IT1
ENSG00000235281	RP11-526P5.2
ENSG00000235292	RP4-796I8.1
ENSG00000235293	AC114814.3
ENSG00000235295	FLJ41941
ENSG00000235298	RP11-575L7.8
ENSG00000235300	AC090627.1
ENSG00000235303	RP1-79C4.1
ENSG00000235304	LINC01281
ENSG00000235314	LINC00957
ENSG00000235335	AC016723.4
ENSG00000235343	AC005301.8
ENSG00000235357	RP1-159G19.1
ENSG00000235366	LINC01055
ENSG00000235381	RP11-477D19.2
ENSG00000235389	RP11-134K1.3
ENSG00000235397	EPN2-AS1
ENSG00000235407	RP11-470L19.2
ENSG00000235412	TTTY4B
ENSG00000235419	AC010149.4
ENSG00000235437	LINC01278
ENSG00000235448	LURAP1L-AS1
ENSG00000235455	IQCF5-AS1
ENSG00000235461	RP5-928E24.2
ENSG00000235478	AC006946.15
ENSG00000235483	GYG2-AS1
ENSG00000235491	AC097499.1
ENSG00000235492	LINC01221
ENSG00000235494	RP11-498P14.4
ENSG00000235497	AC012506.4
ENSG00000235501	RP4-639F20.1
ENSG00000235513	RP4-756G23.5
ENSG00000235519	AC012075.2
ENSG00000235522	AC009505.2
ENSG00000235523	RP11-63P12.7
ENSG00000235526	RP5-1028L10.2
ENSG00000235527	HIPK1-AS1
ENSG00000235531	RP11-383H13.1
ENSG00000235532	LINC00402
ENSG00000235535	RP11-532N4.2
ENSG00000235538	RP1-230L10.1
ENSG00000235545	RP11-230B22.1
ENSG00000235560	AC002310.12
ENSG00000235563	RP11-334A14.8
ENSG00000235564	AP000477.2
ENSG00000235578	XXbac-B33L19.4
ENSG00000235584	AC008268.1
ENSG00000235590	GNAS-AS1
ENSG00000235597	LINC01102
ENSG00000235601	BARX1-AS1
ENSG00000235609	AF127936.7
ENSG00000235612	RP1-158P9.1
ENSG00000235615	AJ239322.1
ENSG00000235620	AC020743.4
ENSG00000235621	LINC00494
ENSG00000235641	LINC00484
ENSG00000235643	RP1-69M21.2
ENSG00000235652	RP11-545I5.3
ENSG00000235659	RP11-374M1.5
ENSG00000235665	LINC00298
ENSG00000235669	AC004593.3
ENSG00000235703	LINC00894
ENSG00000235706	DICER1-AS1
ENSG00000235710	RP5-1097F14.3
ENSG00000235717	DPP10-AS2
ENSG00000235724	AC009299.2
ENSG00000235725	AC007389.3
ENSG00000235726	AC010148.1
ENSG00000235728	AC007349.5
ENSG00000235731	AC124997.1
ENSG00000235740	RP11-436I24.1
ENSG00000235741	RP5-866L20.1
ENSG00000235749	RP11-634B7.4
ENSG00000235770	LINC00607
ENSG00000235774	AC023347.1
ENSG00000235777	DPYD-AS2
ENSG00000235781	XXbac-BPG249D20.9
ENSG00000235782	RP3-333A15.1
ENSG00000235786	ZNRF3-IT1
ENSG00000235806	RP4-646N3.1
ENSG00000235813	RP11-308B5.2
ENSG00000235823	LINC00263
ENSG00000235824	LINC00837
ENSG00000235831	BHLHE40-AS1
ENSG00000235834	RP1-60N8.1
ENSG00000235843	RP13-16H11.5
ENSG00000235848	RMDN2-AS1
ENSG00000235852	AC005540.3
ENSG00000235862	RP11-338C15.5
ENSG00000235865	GSN-AS1
ENSG00000235872	RP11-335O4.3
ENSG00000235875	ARHGEF7-AS2
ENSG00000235881	AC114776.3
ENSG00000235884	LINC00941
ENSG00000235885	AC023115.2
ENSG00000235890	TSPEAR-AS1
ENSG00000235897	TM4SF19-AS1
ENSG00000235903	CPB2-AS1
ENSG00000235914	MACROD2-AS1
ENSG00000235919	ASH1L-AS1
ENSG00000235927	NEXN-AS1
ENSG00000235931	C10orf40
ENSG00000235934	AC007405.8
ENSG00000235947	EGOT
ENSG00000235954	TTC28-AS1
ENSG00000235958	UBOX5-AS1
ENSG00000235965	AP000431.1
ENSG00000235972	RP11-472G23.10
ENSG00000235978	AC018816.3
ENSG00000235979	AC004448.5
ENSG00000235984	GPC5-AS1
ENSG00000235989	MORC2-AS1
ENSG00000235994	RP3-470B24.5
ENSG00000235997	AC109642.1
ENSG00000236008	AC011747.4
ENSG00000236009	RP11-293F5.1
ENSG00000236013	RP3-332B22.1
ENSG00000236022	RP11-160E2.16
ENSG00000236036	LINC00445
ENSG00000236046	AC004920.3
ENSG00000236049	AC104777.2
ENSG00000236051	MYCBP2-AS1
ENSG00000236064	RP6-191P20.4
ENSG00000236065	RP1-117O3.2
ENSG00000236075	RP11-121P10.1
ENSG00000236076	LINC01072
ENSG00000236078	LINC01447
ENSG00000236081	ELFN1-AS1
ENSG00000236088	COX10-AS1
ENSG00000236091	RP3-473B4.3
ENSG00000236094	LINC00545
ENSG00000236098	RP11-148B18.4
ENSG00000236106	AC010729.2
ENSG00000236107	AC010127.3
ENSG00000236109	AC013402.3
ENSG00000236117	RP4-754E20__A.5
ENSG00000236120	RP11-733O18.1
ENSG00000236133	LINC01069
ENSG00000236137	RP11-27K13.3
ENSG00000236144	TMEM147-AS1
ENSG00000236153	AC104076.3
ENSG00000236154	RP11-343J3.2
ENSG00000236162	AC092687.3
ENSG00000236176	LINC00353
ENSG00000236188	PRKX-AS1
ENSG00000236193	RP11-105N14.3
ENSG00000236194	AC003104.1
ENSG00000236197	AC002429.5
ENSG00000236204	LINC01376
ENSG00000236226	RP11-645N11.3
ENSG00000236231	AC017048.2
ENSG00000236234	AC091132.1
ENSG00000236244	RP4-799P18.3
ENSG00000236255	AC009404.2
ENSG00000236256	DIAPH2-AS1
ENSG00000236268	LINC01361
ENSG00000236276	NDP-AS1
ENSG00000236283	AC013463.2
ENSG00000236295	AC007563.1
ENSG00000236299	RP11-340I6.7
ENSG00000236301	MRGPRG-AS1
ENSG00000236304	AP001189.4
ENSG00000236306	LINC01241
ENSG00000236318	AC019117.1
ENSG00000236332	AP001605.4
ENSG00000236333	TRHDE-AS1
ENSG00000236340	AC000099.1
ENSG00000236341	RP5-1103B4.3
ENSG00000236345	RP11-59D5__B.2
ENSG00000236352	AC005220.3
ENSG00000236354	LINC00437
ENSG00000236366	RP11-440G9.1
ENSG00000236372	RP5-865N13.1
ENSG00000236373	RP11-15K3.1
ENSG00000236384	LINC00479
ENSG00000236385	RP11-114M1.2
ENSG00000236389	RP1-287H17.1
ENSG00000236390	RP11-25B7.1
ENSG00000236393	RP11-320G24.1
ENSG00000236403	RP11-447M12.2
ENSG00000236404	VLDLR-AS1
ENSG00000236412	RP11-132N15.2
ENSG00000236414	AC004535.2
ENSG00000236423	LINC01134
ENSG00000236426	RP11-79M19.2
ENSG00000236432	AC097662.2
ENSG00000236436	AC012361.1
ENSG00000236445	LINC00608
ENSG00000236447	ATG10-IT1
ENSG00000236449	AC018890.6
ENSG00000236451	AC067956.1
ENSG00000236452	AC123023.1
ENSG00000236453	AC003092.1
ENSG00000236457	AC130689.5
ENSG00000236461	RP11-523L1.2
ENSG00000236467	KCNMA1-AS1
ENSG00000236485	RP1-156L9.1
ENSG00000236494	RP11-89N17.4
ENSG00000236497	RP11-66A2.2
ENSG00000236498	AC107081.5
ENSG00000236499	LINC00896
ENSG00000236502	SIX3-AS1
ENSG00000236507	RP5-1050E16.1
ENSG00000236508	ATP13A5-AS1
ENSG00000236510	AC011284.3
ENSG00000236513	RP11-707P20.1
ENSG00000236519	LINC01424
ENSG00000236520	GPC6-AS1
ENSG00000236526	RP4-742J24.2
ENSG00000236528	RP1-125I3.2
ENSG00000236532	AL035610.2
ENSG00000236540	AC006547.13
ENSG00000236548	RNF217-AS1
ENSG00000236605	AC023115.4
ENSG00000236627	RP11-252P19.1
ENSG00000236641	CTA-221G9.7
ENSG00000236648	RP11-473A10.2
ENSG00000236653	AC005235.1
ENSG00000236656	RP11-144L1.4
ENSG00000236658	RP11-83J21.3
ENSG00000236663	AP001631.9
ENSG00000236668	RP11-85O21.2
ENSG00000236671	PRKG1-AS1
ENSG00000236673	RP11-69I8.2
ENSG00000236676	RP5-837I24.4
ENSG00000236678	LINC00347
ENSG00000236682	AC068282.3
ENSG00000236687	RP11-323H21.3
ENSG00000236700	LINC01010
ENSG00000236703	MYB-AS1
ENSG00000236708	AC073316.1
ENSG00000236709	DAPK1-IT1
ENSG00000236714	AC005592.1
ENSG00000236716	RP11-478H13.1
ENSG00000236719	OVAAL
ENSG00000236720	RP11-63B19.1
ENSG00000236740	RP11-411K7.1
ENSG00000236754	AC004019.13
ENSG00000236756	DNAJC9-AS1
ENSG00000236758	MTUS2-AS2
ENSG00000236769	RP11-168P8.5
ENSG00000236772	RP5-1184F4.5
ENSG00000236778	INTS6-AS1
ENSG00000236780	AC078941.1
ENSG00000236790	LINC00299
ENSG00000236795	AC006004.1
ENSG00000236810	TCEB3-AS1
ENSG00000236828	DMD-AS3
ENSG00000236830	CBR3-AS1
ENSG00000236833	AC024560.2
ENSG00000236834	LINC00421
ENSG00000236837	AC139712.4
ENSG00000236838	AC090617.1
ENSG00000236841	AC007750.5
ENSG00000236846	RP11-239E10.2
ENSG00000236858	CTA-992D9.6
ENSG00000236859	NIFK-AS1
ENSG00000236866	AL157902.3
ENSG00000236882	C5orf27
ENSG00000236897	AC113331.9
ENSG00000236901	MIR600HG
ENSG00000236908	RP5-1063M23.2
ENSG00000236911	RP11-78B10.2
ENSG00000236914	RP11-1008C21.2
ENSG00000236915	RP4-651E10.4
ENSG00000236921	RP11-408N14.1
ENSG00000236922	LINC01378
ENSG00000236924	RP11-390F4.6
ENSG00000236935	AP003774.1
ENSG00000236936	RP3-329E20.2
ENSG00000236938	AC003092.2
ENSG00000236948	RP11-154H17.1
ENSG00000236950	RP5-1051D14.1
ENSG00000236951	AC007359.6
ENSG00000236961	RP1-261G23.5
ENSG00000236963	LINC01141
ENSG00000236975	RP5-1065P14.2
ENSG00000236977	ANKRD44-IT1
ENSG00000236985	RP5-1195D24.1
ENSG00000236986	RP11-544A12.4
ENSG00000236989	AC142119.1
ENSG00000236990	RP11-433J20.1
ENSG00000236999	ATP2B2-IT1
ENSG00000237001	WASF3-AS1
ENSG00000237009	GLIS3-AS1
ENSG00000237011	RP11-98G13.1
ENSG00000237017	AC012314.8
ENSG00000237027	RP11-16C18.3
ENSG00000237031	AC008067.2
ENSG00000237036	ZEB1-AS1
ENSG00000237037	NDUFA6-AS1
ENSG00000237048	TTTY12
ENSG00000237054	PRMT5-AS1
ENSG00000237062	RP11-308N19.3
ENSG00000237070	AC005550.3
ENSG00000237076	RP5-836J3.1
ENSG00000237092	LINC01065
ENSG00000237101	RP11-365O16.6
ENSG00000237119	LINC01056
ENSG00000237126	AC073254.1
ENSG00000237149	ZNF503-AS2
ENSG00000237153	RP11-132E11.2
ENSG00000237159	CNTFR-AS1
ENSG00000237166	AC007163.3
ENSG00000237174	RP11-415D17.3
ENSG00000237179	AC007392.4
ENSG00000237187	NR2F1-AS1
ENSG00000237188	RP11-337C18.8
