"","BLCA","BRCA","COAD","HNSC","KICH","KIRC","KIRP","LIHC","LUAD","LUSC","PRAD","STAD","THCA","UCEC"
"ADAMTS9-AS2",1.51058028562502,0.720786541858465,0.893176117018547,0.592640775874414,0.261338225665089,0.683788294768154,0.840659501541312,0.664424134998195,0.651948002271954,1.86469721182341,1.02400316518768,1.24712057414498,0.501543062446027,1.04646044187348
"MIR600HG",0.859718330937086,1.08925725667766,1.42330668678561,0.820264556129845,0.705976980328351,0.76863287998144,0.7681180604672,1.24565639689715,0.833105159832403,1.01927306902788,1.71429978470093,1.00125610624953,0.994483086082404,1.3103375471796
"GABPB1-AS1",0.976301625183155,0.946561192406099,1.24421648745302,0.894381241525774,1.93449331490174,1.18874756813975,1.19148140188013,0.777797749298165,0.949162433722855,0.858760682787456,1.61812534828694,1.07662508554686,2.06443341884925,0.903413105214903
"NUTM2A-AS1",1.2092847062068,1.31355461981254,1.05295951468279,1.3752588937848,5.09050112597761,0.777116202131748,1.63949348697447,1.46643365870953,0.953983338454087,1.24387655716017,2.21509550072577,1.08188795042049,1.06320337404371,1.13450036218451
"LINC00657",1.07111994711649,1.12011229535062,0.985650584159486,1.0653192360883,1.00373264973417,0.619265488861494,0.905506381035311,1.2077173321042,0.895717115679902,1.03849442688917,2.11871069103136,1.05046898221713,2.30006500461992,1.31886299893023
"RP11-553L6.5",0.947414581065657,0.919516856525312,1.18849298133002,0.889096782370008,0.601180370474385,0.885788723653557,0.821586178780781,0.966810871111253,1.00066308666341,1.05386972083431,1.12047439180391,1.14407608779496,1.09728002082613,1.2022924029516
"LINC00894",0.76671029663593,1.04008401929242,1.18109846857038,0.765176479684427,2.51602665224357,1.51532904112657,1.1687833289056,1.19226935231013,0.939752625112662,1.12915659697672,1.80428291742845,0.909559264760076,0.73183894117641,1.09781713323536
"SNHG7",1.21564529696635,1.10769340341498,1.51844757166502,1.09006317354942,0.819664218076324,0.865182817783629,1.22461821749665,1.26633000031526,0.857301033999612,0.96177843067699,1.39362133981835,0.973129357409275,0.707516280530751,0.911084017757386
"RP11-108M9.3",1.37974691341956,0.824838405509673,1.13681368622909,1.05150087875896,0.750383534050504,0.307551170058369,0.566657767317039,1.54580562735624,1.0173714626268,0.958128486508031,0.262275739721076,1.32324890307561,0.649374946188221,1.09228869374633
"FLJ31306",0.739376122455198,0.843773313371165,1.23807304815997,0.875540681039157,9.22281147095089,1.10258952165933,0.922491854786694,1.07472581615367,0.847517375049246,0.849832467240062,3.02700045930391,0.897393704859262,1.15107310626821,1.01281921364778
"RP11-983P16.4",0.928732384677203,0.892741130185338,1.48166495551569,1.00125528087598,2.00300865073434,1.06883410564399,1.08827413871944,1.19152659141768,0.881252492474729,0.84359823210837,0.491693478580881,1.23101784393551,0.793494682790616,1.09339525578532
"LINC01089",0.792141069620475,0.916377544322813,1.39821003374983,0.803115777250629,1.29271443039798,1.41991616366985,0.890756865181054,1.08815573219981,0.902013439325671,0.928356371073508,0.942286414422474,0.91141558725703,0.885295109760632,1.06046755058269
"FAM201A",1.02112624007252,0.924359827886821,1.31793899555553,1.09267138658581,0.980825644263715,0.939108445846388,0.768989474838086,1.06812840149786,0.995903943228099,0.96218482383633,1.36977876527468,0.914248841761217,1.81270640472357,1.10007595647184
"ADAMTS9-AS1",1.20526146937869,0.732994647722552,0.794637188417749,1.23965430392318,0.611801190515074,0.830521302022358,0.761384471669192,0.757658525144276,0.809519233770392,1.60536755255785,1.02765314524901,1.65362819465647,0.896879172694549,1.20695205375082
"FGD5-AS1",0.95425373090606,1.11449203824701,0.839099181662868,0.947919673667326,2.48405426662878,0.775504382212605,1.1085950934491,1.24107473936122,1.16094627576914,1.18029547214521,1.50846881121833,0.988978563216806,1.18607912508578,1.09043246506862
"AC093627.10",0.960254466380966,0.962956372823583,1.15147831758965,0.769464008280694,1.01148937828111,0.888134650610362,0.789282554440834,1.12360129673194,0.972611853025103,0.995779683353574,1.65260667308186,1.25103435896639,0.858757260009803,1.21940294456417
"FLJ46284",0.884059578308992,1.54133555026143,1.04063995125957,0.500625569777977,985.897280391109,1.15242852548038,1.35032075020442,2.08529670015564,0.797527798353882,1.98747112288301,0.218882168654484,1.54284824656084,0.756559458749756,1.78374040030276
"MAGI2-AS3",1.14817718136334,0.992960840421597,1.01735884465877,0.936082919042715,1.26813917508615,0.834352716488814,0.82932030164811,0.976445344017891,0.954455433151533,1.10662021163245,0.772125536672272,1.2487274589547,1.2571952724983,1.06558232445544
"LL22NC03-86G7.1",1.08806998480114,0.660400757934463,0.718877298066595,1.10112676115811,1.61035402646809,0.664159475088312,0.552267718084253,5.38115695724642,0.926376365353124,0.913571351453141,1.15287975291962,1.22382420951477,0.646334206602456,1.30083059280844
"RP11-37B2.1",0.764172209963666,0.965666199369791,1.08139909309769,0.958417501659391,11.7533512968736,1.50420668014838,3.75305592015003,1.53303245582338,1.05422947263519,1.1368439175307,1.31389056160816,0.98176494189326,2.67289887903118,1.23866322587433
"RP11-757G1.6",0.894430954854765,0.957727266394497,0.874441876984447,0.709191933769468,1.0275564179117,0.820840583428491,0.76584486220475,0.960534304607288,1.18269850001832,0.9599110258803,0.83586698896619,0.967921460896768,1.16508864663119,0.6870371718104
"GUSBP11",0.344659676027135,0.552756458590373,2.04696589799785,0.55705505018429,70.7405218075863,1.2935122597635,0.662058550092546,1.64256837534422,0.705430723022523,0.95924401949004,0.814425089941562,0.813645625104934,0.332823168703795,1.11050802104446
"MALAT1",0.960487033348963,1.04671998756246,0.971829460273468,0.867880783800838,1.53702164718439,1.12525455777052,0.965631366255305,1.02340711378537,0.939772238041916,1.02128164214532,1.3635520164367,0.943017882190989,1.0284440789109,0.972251203552918
"NNT-AS1",0.90173981409808,1.07950457964797,1.05478150614608,1.0058938649689,3.70840389060551,0.55776483186799,0.677904695755103,1.28250594260659,0.858357471871359,1.04672658831927,1.45448576174237,1.07367519348967,0.982897881071418,1.42982859163364
"C1orf132",0.811864925211706,1.0335238897685,0.992022699905666,0.622623012019771,1.98515229481955,0.991154245182479,0.882953453888699,0.417858664577092,0.821137527607416,1.26248948164115,1.52486638743024,0.913163544438691,1.01079428374633,1.16664794784013
"SNHG3",1.02458293226863,0.995633405932334,0.958981291589818,1.00993560091249,2.97930747198644,1.67433251607964,1.57138367750797,1.44459539383407,0.842477349753846,0.938292482389957,1.66387735800473,0.90481387111991,1.05069917230988,0.987311415619105
"AC004951.6",1.45427985763565,0.980843744668774,1.34435350608932,0.822491017063216,99.5294206994747,1.06346487348727,2.33195390150528,2.18526073708085,0.861344409837954,1.04501424790718,2.61084539955281,0.882495706663157,2.0260888146065,1.96553879876878
"LINC00963",1.10958677868916,1.05530962995742,1.61290909015079,0.938439477800642,0.638764333519063,0.716863008575466,0.970700172151825,1.05565181454237,1.0045282833046,1.1543191970336,0.79837945158112,0.790168049875109,1.44311048091288,0.940982932980806
"RP11-282K24.3",1.02470817622085,1.12015580017842,0.706640697898637,0.925361839577168,14086733018.7066,1.1514373666567,10.4631416070928,1.32937049546702,0.888125177816394,0.917489128341645,0.00142719749215814,0.835794258167564,7.47606987861016,0.725706687811699
"CTC-444N24.11",0.793074114077605,1.03442586911301,1.15280367075952,0.846097933511484,0.485605137314695,1.44820457992437,0.88992928228338,1.08842374000243,1.12455090156107,0.965870883653246,3.41345339793435,1.00468239655477,2.96330943872419,1.18339335723917
"UCA1",0.958069126742047,1.01751318087923,1.01705948355458,1.09293114460721,12.4319205315715,1.03202459632401,1.16037957175245,1.06362395402112,1.13926853948626,1.06350372357471,0.72146591057406,1.00543716009355,1.0540649071391,0.983298353417977
"PVT1",1.2086665465418,1.00790292672774,1.19883100397367,1.13463998494988,3.38724107866569,1.49434544765821,1.43528938886247,1.21795186169534,0.954868866181422,0.927765583369458,2.16265419779023,0.796330164395869,2.7947280478937,1.23578975015931
"AC007246.3",0.92100978045871,0.954640936284128,1.17061432634562,1.71023890469474,1.31519819863448,0.581442437752568,1.52292897330162,1.09148993198764,1.24915390743803,0.889937917186546,1.24537147397466,1.32050138209871,1.39786382338811,1.66688445765949
"AC156455.1",1.1002722702403,1.69906076452826,1.28594303308465,1.09497658786156,4.79184815255147,1.49597295146129,1.59215648326033,1.18137510576044,1.01365382507883,0.971482651901901,0.750673121725683,1.03049176785197,2.55010407961015,1.08468101961857
"DLX6-AS1",0.984389947417184,0.837207092835565,1.02829096350337,0.992101228338315,11.9168556769686,0.91851380070485,5.61776206000166,2.25734443942286,1.08515330298882,0.817486267980513,1.30655700739844,1.11242696251263,2.60421024975426,0.998550863138896
"RP11-440L14.1",0.927941447802611,0.976921077306464,1.39385438235243,0.874418822472468,2.22591504706241,1.03952679275725,1.36766749558117,1.40228847898373,0.942790890026069,1.04939972393658,1.4266395304755,1.0919027285752,1.25804132570922,0.870140413447398
"RP11-66B24.4",1.24873362674286,0.814153019794795,1.89434519419398,1.17597457963787,0.179409936267056,1.4421560080357,0.935881260988977,1.17651107530813,1.09709591092869,0.943470621357513,1.316085926829,1.18509723444226,1.06460992450703,1.10367516141016
"AC084219.4",0.923008803208698,1.30228931053103,1.32546627817862,0.955076709971783,1.48799813792837,0.3309905242529,0.579163975132235,1.52416164914661,0.942614428406488,1.16112286854366,1.35735338720631,0.850195452948463,2.0590662784791,1.21455431744678
"CTD-2368P22.1",0.885941162223092,1.01721597558041,1.31841097569801,0.811432314109457,1.40346320042586,0.999396205217784,0.827269139013366,1.57558608215657,0.914429809727913,1.09691654395082,2.12114248383617,1.17272992788032,1.68137604134859,1.32114104325721
"CDKN2B-AS1",0.962993874472939,0.926355070225574,0.775460402133056,0.821549099007842,3.60256175577103,1.91823519855105,2.75738515736735,1.63746417692424,0.994234362978968,0.898342556872358,12.4645621315455,1.20895861725273,4.73232101238859,1.94755995745068
"AC083843.1",0.990793777264523,0.970106841695199,1.20226940026262,0.985650668213415,1.20674392725063,0.95536436768684,1.14420369012036,1.06739130488204,0.879549873088453,0.855142089647828,1.61456380262165,0.897581343191173,0.763129047072735,1.27045645888837
"LINC00174",0.893304573041786,0.932825656210103,1.69044484533283,0.970572262561125,1.65897916538364,1.40936081834273,0.90082251959716,0.956297696472697,0.925265168343338,1.01319884654329,1.19627753924945,0.964031526115119,2.24567062072696,1.01686268855845
"LINC00960",1.03627380195719,0.929502645254176,0.995594741388156,1.05072732659082,1.23389859760329,0.896775179022581,0.707175838045718,1.43170473461687,0.991238792800274,0.999872435410693,0.763608932766994,1.00599227862477,1.07601785087088,0.815841979214422
"LINC00638",1.15499708648896,1.01454690269702,1.77001496708552,1.0928753241408,1.85671943379243,0.788248600740929,1.06246577215055,1.66892359865654,1.04701090837273,0.904903335521235,0.742535564782468,1.25777664500807,1.32755034451153,1.07782240852409
"LINC00342",0.993045230900978,0.979985818888145,1.20627748800007,0.838780099518037,2.84869040291226,1.34030761949228,1.00123020021204,1.06782698753248,0.938365082473708,0.97756756167734,2.05888480086467,0.94792694950286,1.69395315148445,1.02542961147394
"NOP14-AS1",1.14631330246329,0.978588596311531,1.21244367597797,1.02521639333388,1.50848068362245,0.734632120642924,0.493203373244849,1.33375697495205,1.22455768763696,1.21356197440698,0.254780301179001,1.18808221984225,0.690049672686874,1.15152084394476
"DLEU2",1.02267145516387,1.1218455041786,0.988327052156957,1.13554418555567,230.605301703268,1.39201095925967,2.44831240528183,1.30510126502035,0.958965302971913,0.995427960684717,4.33940450864105,0.890151124809619,0.995021271607876,1.36842678812912
"PART1",1.13301964208621,1.10056713565779,0.810962824420474,0.874340048562705,1.75555612903624,0.829127210185171,0.926488852655748,1.26833335589643,0.938588030461608,0.951677627020628,0.780875772671408,1.09883745276423,0.909267809562555,1.03074372248684
"MAPKAPK5-AS1",0.792502959218284,1.06775392039088,1.33542825047398,1.15574691512272,31.862168266056,1.22706511752955,1.41682567971234,1.62825550922466,1.14054387710093,0.942867288554318,1.32835491019456,0.756656532563987,1.07484344875432,0.898093354482783
"RP11-486O12.2",0.688115179408935,0.681880974389891,1.95248773526951,0.598868035576418,5.22530398840272,1.60414097051565,1.54174872984309,1.78266780158348,0.901254069538066,1.08591967492604,0.773642383887443,0.871432431742596,2.15703869251246,0.857899133953008
"AC022007.5",0.776154647919439,0.913895322710053,1.8006329734979,0.865771671156867,4.51312601880217,1.55633693603323,0.901342506798144,1.62123257320405,0.948393015176751,0.960648684445825,1.5399679578539,1.00095090326695,1.57446894836312,0.99163780924037
"RP11-796E2.4",0.824752216622864,0.493095900017839,1.8269917553452,0.521057271794047,4.80293156979546,1.07545160051752,1.74198405669773,1.74314838897718,0.752300258018087,0.817106274534708,0.0279935366531518,1.23992573483875,5.80916915383052,1.76646380544724
"MIR143HG",1.14937861920988,0.919229366349744,0.891791931682475,0.684717075198939,62.4501758801157,0.920738423790011,5.37345228876497,0.856867689273213,0.853634775327967,1.18507093050387,0.841852746548393,1.05915806067377,0.688998910197909,1.01583029371796
"CTA-941F9.10",0.964342721957972,1.09465464568905,0.738435863051256,0.415619552407046,526.421021207643,1.18552248737741,9.13022570130194,30.0645494427778,0.857857343873283,0.488314832290343,1.13776553918279,0.707965106250869,637.227060710081,0.92055091389639
"MBNL1-AS1",1.15132882991628,0.8856620404992,0.979354724309055,0.91571895408619,5.19572464229371,0.673183520735728,1.20605862929397,0.668084577794762,0.850190724849057,0.823796710652512,1.00987216693337,1.08562396573563,2.6311552392589,1.12897758740822
"LINC00662",1.08355645373178,0.95701170563876,1.29703590470392,1.17657424247816,14.1702453444222,0.782092768554956,1.27264072264965,1.56594973191582,0.979681367290095,0.965454151492538,1.20091290548685,1.10186995639428,3.93300646370261,1.46850176416035
"NR2F1-AS1",1.46980713054451,1.11747745247079,1.1632256319036,1.02159526049323,1.50890975813475,0.701030937613056,1.87500287825668,1.21934271423358,0.956170049538224,0.92913851910931,0.80033352605986,1.30385104413102,0.804977193016678,1.13760497923277
"HCG11",0.985010410630881,1.04092388716299,1.11657679543262,0.940408687260495,0.402229235569335,0.765517621274489,0.800431005954388,0.983827314338106,0.965065292547111,1.06440223648086,0.988958218010608,1.08712652831183,0.764689548746004,1.13608851566946
"MIR99AHG",1.33057603779591,0.981081815758611,1.22508167963765,0.633847964324593,0.502710852177551,0.728010560371078,0.756405179632636,0.754657476078796,0.636091120092743,0.854364430250736,0.464497756193909,1.254075150216,0.678195278389635,1.14558257503598
"EXTL3-AS1",0.744988942019969,0.942642045461573,0.768065985564999,0.681305157655831,139.740285698851,1.82489056085007,1.00748697193588,2.0945091929084,0.906686669171434,0.944644839500351,0.765310906641463,0.873634146292757,5.22224188516562,0.77501900172349
"CTB-89H12.4",0.884035305675577,1.05542973726595,1.03347218182209,0.904367681054926,2.91050294426192,1.25708281151405,1.20232556289651,1.26355336219539,0.940736401141774,1.02623191797542,2.15342499931241,1.1376842545763,1.62308971473942,1.18360743560334
"RP11-690D19.3",1.11914714917952,1.03896620097362,0.943728883022624,0.842373494321083,1.33510651052788,0.667580117115101,0.542936644142524,1.12824542595052,0.773185746902912,0.92955204805114,1.57762254648023,1.07890668620136,2.14572425544705,1.03066233423209
"LCMT1-AS2",1.19627205409764,0.954340764295622,0.73737707644236,1.19173544100242,3.91179026519543e-08,0.871731835170169,1.57006414817546,32.1527553270761,0.87537010974377,1.43258326426131,2.10915919918183,1.41380158457559,12.5404668709405,1.29975217211753
"AC005082.12",0.994740064851668,0.911194318006872,1.53701264723755,0.943634766287164,0.946928272505485,0.879184607573792,1.04928603304786,1.97860436323606,0.90433788617216,0.997933960000648,0.5008331094007,1.51058203002897,0.701237649886431,1.0334298992503
"SOX9-AS1",1.12355329989181,0.958331703212519,1.36633177975312,0.873527164207055,3.33314939570434,0.608716784341568,0.618009083764689,1.27939412181045,1.58128333617884,1.08187487682391,0.651747078498068,0.661530995518119,2.52466821482875,1.70486390057078
"RP3-399L15.3",0.659416459565717,1.2044856007394,0.804851390791775,0.710931241470909,990885.629579215,1.0961817620199,9.31682495398519,21.8320160788088,0.875870028115825,0.857369393214155,0.0143026133833229,1.62719436519763,0.285950205045776,1.22066341194725
"HAGLR",1.01880664693342,1.12554365397816,1.03299014275884,1.07030246329473,0.637492235988295,0.771303146373932,1.22618314986011,1.09076982398056,0.936168763510539,1.04434312598976,1.10872747686157,1.24600004624043,1.27260475353508,1.16216561166937
"LINC01128",0.952984172019491,0.931632027904395,1.33649685034764,1.04380821149972,6.17993180073377,0.814729654391807,0.855324660779555,1.00451753971883,0.82688824678897,1.24433715670623,1.22323892726606,1.20761658504175,1.00949773877024,1.07832270419343
"RP11-34P13.13",0.768316643855734,1.65842592089486,0.878963106316858,0.841715166019213,586.649498843647,0.381253826994575,5.78402201607306,1.26026173830345,1.21703424997008,1.0563192970327,0.508584128217602,0.357466454719367,2.85893255242689,1.55523988565909
"PP7080",0.936457932571439,1.19182808968815,0.971913281777452,1.0002787354262,10.8336297882989,0.929111315659267,0.93583199176678,1.12223969418026,0.934367899032309,0.94752541505827,0.570159833238258,0.999959214272585,2.75423984732518,1.4968064385259
"RP11-588K22.2",1.18358517110843,1.00839029847924,1.00558333078188,0.877793025058715,1.25978380829468,0.852356135771051,1.18992733811316,1.02574808132843,0.818742229255345,0.942831053453943,1.41402214403137,1.10939893193823,0.915947991267655,0.9398786678372
"CKMT2-AS1",1.07240074642371,0.858423132922375,1.3668603937178,0.989255635296565,3.20311465548719,0.835714170977546,1.57939981323641,0.991256753286956,0.88692068473891,1.01262647010888,0.814926900169905,1.11365991306902,4.79613179810554,0.989982054013894
"TMEM161B-AS1",0.82399737516489,1.02072203542215,1.06018726626506,0.905413208333126,4.54222162769753,0.973365649247336,0.775377207139931,1.31141915609622,0.902338923432321,0.914030169911148,1.46328646573084,0.851013958338428,1.20994655638963,0.933494366611068
"XXbac-B461K10.4",0.970621664120611,0.539597426527748,0.65094521622079,0.392109949636553,329.443947887887,1.28896841296748,0.716117934285825,1.1993947779969,0.941896890944227,0.64139527036548,11.4914480670436,0.92423510148864,1.26221253952898,1.62377193953899
"MGC45800",1.46181481246834,0.930966146625039,1.24622014794675,1.10690695681188,2.67951984452204,1.18369094807239,0.77268265890033,1.60322192763726,1.74213516307002,1.07229642487926,0.0455516498294695,1.22755844730321,2.32527292123332,1.36343520508224
"SNHG16",1.45082175359146,1.07388956114908,0.680607529959131,1.34340777856614,2.65959092368392,0.95736800168984,2.56796496513179,1.42741765161007,1.02434723465778,0.95531114834786,3.07405962484064,0.986302412534211,2.53087921642197,1.18548303984785
"INHBA-AS1",1.76228094444619,0.902035764265824,0.76814202151197,1.44072718347041,8.14486984113447,0.893161322721078,2.21972272039821,0.860889635687193,0.93553127384533,1.35356368193115,0.0118466635505512,1.98420723043063,3.94326633790032,2.76087018212595
"LINC01410",1.06802357520421,1.03985696196062,1.4206982713044,1.15976304130997,2.42322600915629,1.57210157928073,0.909522706242762,2.13864826617143,0.960562913562975,0.984323621236951,0.888894268921111,1.09763247532981,0.796192635104568,1.35782759168508
"LINC00887",1.13232092601817,1.09481577514812,0.752505925409402,1.30795730222123,14198684.9710487,0.921793871119064,1.16256366447433,1.29821380601569,1.36120018163936,1.07394356625226,0.0585522848675481,1.08515989796234,1.01127930289008,4.08617144726094
"LINC00665",0.865261491395048,1.05527074529316,1.07261191710484,0.94715425995173,0.851566234799637,0.67585898218806,0.976116659774089,1.2196839133806,1.07171071620985,1.0173981081036,2.59079832716253,1.06835821749974,1.91008428847539,1.22493269474558
"NUTM2B-AS1",1.0606663986096,1.26972472263354,1.02448279436461,1.12941050420643,4.06457801415079,0.822056714959584,2.38445104277035,1.80032088066346,0.896621010499094,0.892566355005649,3.83251907477228,0.944158265017499,1.68316837232505,1.08060291100899
"RP11-23J9.4",0.598090273315694,1.35891138494014,9.66103273053371,0.33779449983173,6.35107759251539,0.795456524816776,1.2201732948868,2.8911456159174,0.271087032865809,1.18884383991822,40.7708269408637,2.48482976728768,4.14891482513347,0.383727938495655
"SGMS1-AS1",0.948627090262607,0.959721246287631,1.38527307657224,1.0744109543934,0.73784826707672,0.440065313299875,0.568191107213115,1.01602207893253,0.957806332171734,0.890661078952937,1.19875716737342,1.28733762484841,3.87938227485312,1.04333305111121
"RP11-488C13.5",0.9081716879473,0.872274832753796,1.24262866781215,0.879866148204727,0.760016390801156,1.13992603020986,0.347508014589604,1.45006477050871,0.917330063694168,0.854596855534241,0.66839674706741,0.875630373300027,0.469339334436322,1.26981464852318
"RP4-568C11.4",0.955104916204896,1.0051708745878,1.06446069989515,0.978414623664839,0.899657751754749,0.929599021841616,1.00152419823884,0.914312860261093,0.947282244165099,0.979598707977137,0.866940983805837,0.983422287266123,1.05856363297789,0.901568313466126
"OIP5-AS1",1.14895462524561,1.13558827887782,1.21448622591598,0.907722660066207,4.79704423892145,0.639083392300389,0.924313725674354,0.986129452657846,1.02412449545663,0.871498701394127,1.59248751078865,1.04300484035124,1.72484326075097,0.926109028335757
"MCM3AP-AS1",0.951286315759359,1.10127679290446,1.37313231584868,0.83010902432361,7.08474963624117,1.32487667294823,1.67922154828734,2.75098523780308,0.939527681566231,0.848634615872501,2.81557937416775,1.13974668289917,2.25533315561879,1.36344375377555
"RP11-4O1.2",0.74061194648182,1.05490712093992,1.43617798676606,0.952902880278596,0.319664264400766,0.913468516113104,0.589097732848088,1.27645187234987,1.03911069150197,1.34810144847923,2.25552466094104,1.31352450736775,0.856099984849169,0.940891123528006
