"","TCGA-BLCA","TCGA-BRCA","TCGA-COAD","TCGA-HNSC","TCGA-KICH","TCGA-KIRC","TCGA-KIRP","TCGA-LIHC","TCGA-LUAD","TCGA-LUSC","TCGA-PRAD","TCGA-STAD","TCGA-THCA","TCGA-UCEC","maxTS","specific"
"ENSG00000223660.1",0.236027469977336,0.237071240249756,0.275853546149975,0.209765792227115,0.245322473790808,0.246802679132447,0.217878805267559,0.209313799490416,0.264308625792123,0.24423714366729,0.248453375747493,0.35952978826543,0.210826297995074,0.264002902416857,0.35952978826543,"TCGA-STAD"
"ENSG00000269910.1",0.2475521826687,0.267229903473096,0.261554047187541,0.280251984561521,0.22433614467879,0.263043438010424,0.232852921391129,0.210312805561618,0.279358202465033,0.271063720062149,0.235751247762242,0.252216584518217,0.242279234751108,0.22464304006893,0.280251984561521,"TCGA-HNSC"
"ENSG00000275236.1",0.261096849818642,0.230751879948511,0.249493704161283,0.211549476460738,0.248849121564234,0.263102786743823,0.276703247891835,0.209637499181761,0.252795183435089,0.2434322819404,0.295315053046222,0.261160056626464,0.234289056607003,0.252845467181922,0.295315053046222,"TCGA-PRAD"
"ENSG00000265174.1",0.172497681231193,0.181045581132178,0.170155226360032,0.170802668506082,0.828816688718078,0.197469769848582,0.170682219296017,0.169722631327636,0.18003625254448,0.200994198613118,0.177759699701466,0.180481472551834,0.168433679735434,0.175447163665234,0.828816688718078,"TCGA-KICH"
"ENSG00000227392.1",0.185178237052806,0.227420880186875,0.183950235802269,0.201613806038407,0.256336696641582,0.300699616464432,0.265565662699857,0.335215619080272,0.266521274857109,0.243981465192885,0.314191461525008,0.219766751448875,0.219824808908635,0.227067986590249,0.335215619080272,"TCGA-LIHC"
"ENSG00000260886.1",0.225446269110366,0.298909006427796,0.201823313757894,0.185418945778022,0.197223556992785,0.203063811020381,0.225754547636384,0.498152826610928,0.241046864426174,0.211099484145865,0.246539488057107,0.210737342113211,0.192381119695819,0.236305329364804,0.498152826610928,"TCGA-LIHC"
"ENSG00000233522.1",0.226158747545974,0.216847220916823,0.1865728978251,0.203715832301956,0.198657691509922,0.243733674275366,0.245578128850596,0.183528479612877,0.210574522207486,0.230044184453815,0.227059305208316,0.553462191911307,0.224409190902298,0.194050654192146,0.553462191911307,"TCGA-STAD"
"ENSG00000273792.1",0.210360493254836,0.344746378049159,0.233201287778791,0.204703219349142,0.226639545413893,0.328712742038485,0.207825530581473,0.227196896898418,0.261209103082915,0.228798353339852,0.309534382572053,0.209580811359613,0.229835177759515,0.228803849680523,0.344746378049159,"TCGA-BRCA"
"ENSG00000233941.1",0.307886314186588,0.232301167707343,0.257601400816228,0.220419821137953,0.258070061655547,0.279525681959388,0.228986556025752,0.188601242812048,0.215725076232078,0.220946710773267,0.288925952441333,0.313836474167352,0.19919573619996,0.252450416887458,0.313836474167352,"TCGA-STAD"
"ENSG00000267898.1",0.254540141802275,0.25073317225711,0.228635516344793,0.229306185481458,0.261526857839121,0.260539515502029,0.236543554695361,0.250720499720555,0.239375618486044,0.248504509607831,0.305980239249021,0.229012855802268,0.260487845329242,0.239293304421502,0.305980239249021,"TCGA-PRAD"
"ENSG00000261490.1",0.265307352151872,0.257679701699079,0.255607395393261,0.217767925311734,0.240684212451238,0.277001386967913,0.276088188654324,0.208954473142053,0.260165249949154,0.246449634060052,0.235083716187246,0.240467732478044,0.262053963127916,0.251311545096272,0.277001386967913,"TCGA-KIRC"
"ENSG00000238107.1",0.226945001899613,0.213385759103935,0.189319447131889,0.186296545924203,0.372542559969832,0.194240416928118,0.173913802462593,0.44970715247547,0.194864818653411,0.208441639959708,0.185684162207486,0.347457204841163,0.176257548583245,0.20365255028804,0.44970715247547,"TCGA-LIHC"
"ENSG00000248242.1",0.284098810610678,0.234056524102651,0.204312482409156,0.233599732791599,0.17673887691919,0.405620631906757,0.294302901072515,0.201101392378377,0.255424848308623,0.292479813569019,0.19575397143485,0.233027236378855,0.204626651341987,0.201020456870649,0.405620631906757,"TCGA-KIRC"
"ENSG00000243819.4",0.256688343172161,0.24341089832897,0.215647482523951,0.225216523875593,0.214152469793634,0.235037584288022,0.271148058157109,0.224941018780675,0.233332900410943,0.280042211061714,0.272181094128903,0.267753959972314,0.261491908930698,0.287905308345177,0.287905308345177,"TCGA-UCEC"
"ENSG00000251555.1",0.247601426376127,0.228948128190619,0.231035255108652,0.247381049887546,0.303354956982011,0.245707039175914,0.234181742227364,0.21532362705477,0.255119978924954,0.31080760642475,0.241556306613397,0.230566123156102,0.261999450591,0.233055778442407,0.31080760642475,"TCGA-LUSC"
"ENSG00000231132.1",0.31558457187243,0.263917897631526,0.415308512564514,0.17106805042797,0.171315686185473,0.282199444478064,0.176081740002346,0.168078484716542,0.363039515104844,0.173284531907395,0.202821955612947,0.239684867631067,0.174996904657417,0.213314498995763,0.415308512564514,"TCGA-COAD"
"ENSG00000227683.1",0.224746946837211,0.225396721588451,0.34991231273072,0.263223892306153,0.173055505575122,0.250223503040324,0.20784066143861,0.235969807924908,0.228969138671622,0.314437695277776,0.226726840647371,0.302079996029997,0.18013821206713,0.25652830417697,0.34991231273072,"TCGA-COAD"
"ENSG00000259361.4",0.193836520898469,0.244451285233393,0.234948873833039,0.199359245701386,0.421482608538504,0.306300623896955,0.259744697469149,0.185308110308511,0.19552205082605,0.221887216407459,0.193722111148052,0.276060043111458,0.201228797290455,0.273306318629002,0.421482608538504,"TCGA-KICH"
"ENSG00000267006.1",0.236544698993387,0.26421030793158,0.339894484547846,0.197742479788217,0.210262748309603,0.262097979154804,0.211723450578993,0.179780733701688,0.326173539185112,0.208388284970901,0.226920406896269,0.300402876171817,0.205512131828609,0.270422362640466,0.339894484547846,"TCGA-COAD"
"ENSG00000232949.1",0.22607560670649,0.229192247662239,0.222269522712899,0.219398574049482,0.208603531915307,0.302451510130393,0.231369196455171,0.197924065587728,0.404398939810519,0.293132525373497,0.191840163104494,0.274660192887572,0.203238523486279,0.222862366905574,0.404398939810519,"TCGA-LUAD"
"ENSG00000272259.4",0.194143771327304,0.2380017622932,0.347724204913846,0.239824652837973,0.173596486628705,0.194634577308628,0.191716035990736,0.186830241540289,0.217035608764931,0.228926812505047,0.178221501414496,0.457782173517517,0.177791053583343,0.316538564962036,0.457782173517517,"TCGA-STAD"
"ENSG00000226134.1",0.247588608165617,0.258925959711157,0.208244691423474,0.265199926176061,0.233497105799607,0.224499152589197,0.191075425589944,0.193219293935741,0.308109396437291,0.369421744229656,0.178624903992319,0.277652614251601,0.260483807986636,0.220888372883748,0.369421744229656,"TCGA-LUSC"
"ENSG00000257264.3",0.278999987048366,0.256513820503586,0.227424166420988,0.258266525518412,0.203500835793696,0.228137055395124,0.230169842878846,0.237795344831597,0.250155361742706,0.282058781835439,0.251784110696468,0.279642149535299,0.231069468376582,0.274341506778851,0.282058781835439,"TCGA-LUSC"
"ENSG00000271917.1",0.290319691288134,0.412402670738563,0.295311326769841,0.179216251199417,0.177315500648208,0.235840276854701,0.188762787138413,0.171795036780133,0.290001896710443,0.187120563945892,0.211227988719291,0.264726035738223,0.197651528544034,0.281130220359511,0.412402670738563,"TCGA-BRCA"
"ENSG00000226476.2",0.320493838502972,0.182844481112208,0.310748223980164,0.265021385544041,0.170183999015345,0.17509082872679,0.27124546827579,0.203989206802401,0.239915454130542,0.337900675436324,0.28822986951519,0.246597778746533,0.16931787102755,0.225611981537962,0.337900675436324,"TCGA-LUSC"
"ENSG00000272914.1",0.243462877240072,0.24520275204671,0.231024135496723,0.21370665436037,0.236489304686491,0.264872708118593,0.245536331186939,0.250742957199064,0.264056743123303,0.238498509176952,0.255276699732949,0.275554091710083,0.292684922426831,0.237892755013313,0.292684922426831,"TCGA-THCA"
"ENSG00000272576.1",0.268551577562558,0.234997540434208,0.237966964781229,0.219070976002271,0.239907117044718,0.270638706984716,0.295532305944888,0.243268918336403,0.244657415761322,0.230466475342972,0.238730750994016,0.234381744159448,0.244958319085612,0.289142932678732,0.295532305944888,"TCGA-KIRP"
"ENSG00000254557.1",0.196070154991329,0.246161709986794,0.374721131334649,0.189337086877134,0.171433203716078,0.195739915121739,0.178201733654941,0.182324682194179,0.405922774316439,0.209133124423816,0.284928041766052,0.298516513889814,0.179377301783968,0.245238412608561,0.405922774316439,"TCGA-LUAD"
"ENSG00000227117.5",0.179268263228175,0.179219689992334,0.174625421061168,0.17752316486973,0.257177589097093,0.200808049634978,0.232717162475386,0.639027023217935,0.288779765731389,0.19169861259133,0.171611538673599,0.18057404343757,0.172500829128713,0.182724276948139,0.639027023217935,"TCGA-LIHC"
"ENSG00000234721.2",0.194625613882224,0.213036183842659,0.251887716542779,0.212513383728371,0.175625427449869,0.267973307857067,0.250913672982179,0.317112191333534,0.233463417927968,0.232033929681164,0.188259123382698,0.386261408558551,0.180876070043386,0.307141931696036,0.386261408558551,"TCGA-STAD"
"ENSG00000253389.2",0.210122539745367,0.246785943988771,0.251476261405153,0.228125021782235,0.190124931740991,0.236072569835678,0.232632813313079,0.204156260990954,0.221696185233548,0.217752579688139,0.236277089968168,0.431607473597366,0.198403242332972,0.314067483927675,0.431607473597366,"TCGA-STAD"
"ENSG00000272156.1",0.236328087378195,0.259406362711656,0.228997478917168,0.225360930961408,0.214578846793235,0.240903554515338,0.252755298275149,0.257539409442924,0.241035205181774,0.230674227961088,0.333712548383308,0.226515979291805,0.275553890727929,0.260322650874739,0.333712548383308,"TCGA-PRAD"
"ENSG00000258560.1",0.248233611283931,0.458357892367709,0.226819897553864,0.197546285817522,0.193374934726157,0.263431505614458,0.194490359319722,0.187240079547657,0.268228371694194,0.221713873341643,0.208141530868008,0.267093782838045,0.19578350927772,0.266555955286166,0.458357892367709,"TCGA-BRCA"
"ENSG00000253302.1",0.229817641647133,0.255532976970333,0.221556705643165,0.223024035350475,0.20464192208092,0.212096995435765,0.210544658331856,0.225327509406393,0.332511092425125,0.294492694672434,0.225628838537663,0.266099366086189,0.193660992334186,0.351492995541243,0.351492995541243,"TCGA-UCEC"
"ENSG00000246331.2",0.225025714017912,0.242601679607878,0.216966375643281,0.220898272938877,0.334371638543771,0.214268427073516,0.23609459478873,0.194660432602523,0.271600660228748,0.2442211892471,0.248844846533962,0.243597214636267,0.288345766925543,0.288855750277427,0.334371638543771,"TCGA-KICH"
"ENSG00000229950.1",0.302028615366273,0.278895967847947,0.244528970220527,0.234205366643948,0.22684912832723,0.201264601789794,0.198722602938364,0.208207627280535,0.23003066113881,0.254368124069961,0.339076666978187,0.240661680160975,0.178476916869614,0.31039636176001,0.339076666978187,"TCGA-PRAD"
"ENSG00000230542.4",0.232571128166085,0.240444642844157,0.355560634109729,0.220570168852137,0.184531623140081,0.279937138713753,0.208785485323456,0.18414666230442,0.288972855572135,0.249039088838905,0.24070843172912,0.313757342214919,0.193948671854976,0.246954903645423,0.355560634109729,"TCGA-COAD"
