"","TCGA-BLCA","TCGA-BRCA","TCGA-COAD","TCGA-HNSC","TCGA-KICH","TCGA-KIRC","TCGA-KIRP","TCGA-LIHC","TCGA-LUAD","TCGA-LUSC","TCGA-PRAD","TCGA-STAD","TCGA-THCA","TCGA-UCEC","maxTS","specific"
"ENSG00000228549.3",0.224456587221193,0.242557806708626,0.208434129063705,0.237492165985035,0.232792065522525,0.23664706379634,0.268533726934669,0.269341342831858,0.348304503924788,0.280044659122988,0.207529842848029,0.256329365114116,0.239032813479375,0.221495392416113,0.348304503924788,"TCGA-LUAD"
"ENSG00000257621.6",0.25374775938321,0.257142592766713,0.243216455328949,0.224150294212725,0.240608426644785,0.252652206636642,0.257559021261612,0.231766127756894,0.270265248219482,0.248238639005317,0.255179164889989,0.24066519598273,0.273277388780365,0.25207868421955,0.273277388780365,"TCGA-THCA"
"ENSG00000257337.5",0.212415897113537,0.291748356842709,0.214797382716345,0.193571194446694,0.298995616638138,0.249680784516522,0.240312149783327,0.232601344750745,0.260242509528149,0.234722009146764,0.306569008970152,0.218504802194525,0.288725429687104,0.228232346679546,0.306569008970152,"TCGA-PRAD"
"ENSG00000212694.7",0.263173115271565,0.247274738060484,0.232391194030549,0.205520987369645,0.262461320152174,0.239605658187096,0.278185111071199,0.215707234708908,0.230930134966991,0.242718052548818,0.314312723301653,0.219472636783932,0.269261327618738,0.262885764684057,0.314312723301653,"TCGA-PRAD"
"ENSG00000204860.4",0.214973042259653,0.232029435971769,0.270733820412576,0.208518580408933,0.302902199591759,0.219359893617342,0.283256824873743,0.205811392395808,0.238720883329584,0.255543298831013,0.310003216313534,0.246871533722652,0.247510601767121,0.240393544657421,0.310003216313534,"TCGA-PRAD"
"ENSG00000241158.4",0.173860677848856,0.172858292622341,0.172211835402567,0.168540476807749,0.190594447074737,0.396891209368423,0.645124807868095,0.169521253401403,0.175328803531406,0.170148848808107,0.186065792719292,0.172032927866673,0.172308754421698,0.174919076770098,0.645124807868095,"TCGA-KIRP"
"ENSG00000225733.4",0.25916649735043,0.262299176303659,0.253057294134173,0.224068514770519,0.285506873357885,0.236996693731349,0.258097072377487,0.225172408462319,0.246180549390199,0.240464437845209,0.248614437852799,0.245301195992198,0.272601620351511,0.24023186522417,0.285506873357885,"TCGA-KICH"
"ENSG00000240859.1",0.209953707704107,0.264522260575688,0.192984917775062,0.21553654916318,0.23773419596097,0.261675023836311,0.355998487420555,0.198471105213442,0.298331799184981,0.247296629901621,0.233465439652749,0.227245275456518,0.234267623882381,0.279921213417187,0.355998487420555,"TCGA-KIRP"
"ENSG00000248858.6",0.236609123571659,0.261781693456541,0.240431843470834,0.205939078361892,0.197517960520151,0.295704951623771,0.295590027630892,0.230504597117744,0.306118003215151,0.222402348834423,0.244866857262013,0.274786760843939,0.23924530634011,0.223444069174784,0.306118003215151,"TCGA-LUAD"
"ENSG00000234456.6",0.211341597563755,0.232515641378331,0.206262738741857,0.196566625063165,0.315778128646113,0.283397571855465,0.333742154837706,0.224100919963319,0.247487567929474,0.22162928435384,0.231028662419494,0.235633411841883,0.312652345390705,0.198926811258751,0.333742154837706,"TCGA-KIRP"
"ENSG00000224086.5",0.245247635513411,0.243645460425407,0.238966722096452,0.230464397785092,0.244364890908007,0.275420879585331,0.270631475940807,0.210694441432997,0.256283885139212,0.253865829956914,0.263470461797265,0.2575293260141,0.262057667918181,0.245013707133956,0.275420879585331,"TCGA-KIRC"
"ENSG00000251136.7",0.272458561320203,0.265887318056092,0.242078257988524,0.214531726448953,0.230262966029664,0.247508231860411,0.227878632256072,0.219463167754574,0.272751493253596,0.23984950711397,0.299234385322683,0.245833348340693,0.236498019087225,0.275505809269259,0.299234385322683,"TCGA-PRAD"
"ENSG00000250508.1",0.256954718836427,0.277413469180524,0.209759942786799,0.198853068538401,0.223334372132728,0.206336562296432,0.209974576326248,0.336563511206971,0.246356946923463,0.227782253157991,0.322039506316287,0.249301262139516,0.22423008700252,0.270487475508109,0.336563511206971,"TCGA-LIHC"
"ENSG00000228315.10",0.25108764481217,0.224422020274096,0.213581666141747,0.207214050644664,0.234978110981362,0.273531500978323,0.365279014611532,0.241938905216461,0.250182352712646,0.241069391939636,0.223001549954219,0.222762673779216,0.282301940802651,0.236165828904442,0.365279014611532,"TCGA-KIRP"
"ENSG00000251562.6",0.214770326956097,0.261183747091241,0.289863882951404,0.184798375087212,0.195096272465864,0.24459823791245,0.202997103037926,0.177995723456265,0.315555675196836,0.193918129187762,0.219460776718102,0.438251044932309,0.212374783777727,0.240509390270119,0.438251044932309,"TCGA-STAD"
"ENSG00000248092.6",0.240445388925437,0.231113557897147,0.227599892307643,0.209831391096572,0.361448792772812,0.251761182497232,0.276149507328003,0.222936528845558,0.25302120051852,0.241554787179966,0.219711235512874,0.254102137413002,0.257195913612365,0.225714928965823,0.361448792772812,"TCGA-KICH"
"ENSG00000203709.8",0.284638725610637,0.310532358462367,0.233933213524639,0.186800124083449,0.213486025437014,0.270003860463714,0.234198956024026,0.189126349248139,0.312728606292241,0.208011538403267,0.280961838393201,0.23041053150975,0.294150767188492,0.201892344581585,0.312728606292241,"TCGA-LUAD"
"ENSG00000242125.3",0.281042414436211,0.244114623687206,0.288353063702797,0.241040210988261,0.190475950429518,0.210264969597048,0.210443035412875,0.215514828357158,0.266124432463301,0.262919070304654,0.27220725603546,0.258956798210776,0.241558337756717,0.29391453425038,0.29391453425038,"TCGA-UCEC"
